id,name,genre,director,actor,poster,description,rating,year
110005,Heavenly Creatures,"Biography, Crime, Drama",Peter Jackson,"Melanie Lynskey, Kate Winslet, Sarah Peirse, Diana Kent",https://m.media-amazon.com/images/M/MV5BMTQ2NzUzMDUzMV5BMl5BanBnXkFtZTgwMzI0NzkxMjE@._V1_SX300.jpg,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",0,1994
3699372,Let Me Make You a Martyr,Drama,"Corey Asraf, John Swab","Niko Nicotera, Sam Quartin, Mark Boone Junior, Marilyn Manson",https://m.media-amazon.com/images/M/MV5BMjMzNDc4MzUzMF5BMl5BanBnXkFtZTgwOTQ5MjE1NjE@._V1_SX300.jpg,"A cerebral revenge film about two adopted siblings who fall in love, and hatch a plan to kill their abusive father.",0,2015
111256,Speechless,"Comedy, Romance",Ron Underwood,"Michael Keaton, Geena Davis, Christopher Reeve, Bonnie Bedelia",https://m.media-amazon.com/images/M/MV5BMjA1NTIzMDY1Ml5BMl5BanBnXkFtZTcwMTUxOTQyMQ@@._V1_SX300.jpg,Two political speechwriters fall in love before they find out they are working for candidates on opposite sides.,0,1994
80546,The Club,"Comedy, Drama, Sport",Bruce Beresford,"Jack Thompson, Graham Kennedy, Frank Wilson, Harold Hopkins",https://m.media-amazon.com/images/M/MV5BMTg0MjM4MTAzNV5BMl5BanBnXkFtZTcwNDkwNDMzMQ@@._V1_SX300.jpg,Boardroom and dressing-room intrigues spill on to the field at the Australian Rules football club.,0,1980
112444,My Teacher's Wife,"Comedy, Romance",Bruce Leddy,"Jason London, Alexondra Lee, Zak Orth, Leslie Lyles",https://m.media-amazon.com/images/M/MV5BMjEwNzM1MjA1MF5BMl5BanBnXkFtZTcwMjcwMzIyMQ@@._V1_SX300.jpg,A highly sexed high-school student with insufficient grades thinks the gods are smiling on him when he meets a sexy maths tutor who is also his maths teacher's wife.,0,1999
1003118,Steep,"Documentary, Sport",Mark Obenhaus,"Ingrid Backstrom, Anselme Baud, Bill Briggs, Doug Coombs",https://m.media-amazon.com/images/M/MV5BMTEwMjM1MDQ1NTNeQTJeQWpwZ15BbWU3MDE0MDI1NTE@._V1_SX300.jpg,Steep traces the legacy of extreme skiing from its early pioneers to the daredevils of today.,0,2007
113010,Fair Game,"Action, Crime, Thriller",Andrew Sipes,"William Baldwin, Cindy Crawford, Steven Berkoff, Christopher McDonald",https://m.media-amazon.com/images/M/MV5BMTQ4NjM0MDI1OF5BMl5BanBnXkFtZTcwMDQ1ODMyMQ@@._V1_SX300.jpg,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her.",0,1995
92285,Zeisters,Comedy,John Golden,"Mark Alfred, Joan Allen, Ted Bardi, Craig Barnett",https://m.media-amazon.com/images/M/MV5BMTI2Nzg4NTk4M15BMl5BanBnXkFtZTYwNDkyMDA5._V1_SX300.jpg,"Two brothers befriend an escaped mental patient ""the fat guy"") and accompany him on his misadventures in the big city.",0,1986
113104,Frank and Ollie,Documentary,Theodore Thomas,"Frank Thomas, Ollie Johnston, Sylvia Roemer, John Canemaker",https://m.media-amazon.com/images/M/MV5BMTU3MTAzNTc1M15BMl5BanBnXkFtZTcwNjQyNTQyMQ@@._V1_SX300.jpg,"A documentary about two famed Disney animators, Frank and Ollie.",0,1995
279919,The Legend of Bigfoot,Documentary,Harry Winer,"Ivan Marx, Peggy Marx, Yukon Frida",https://m.media-amazon.com/images/M/MV5BMTQ2NzA4MzQzMF5BMl5BanBnXkFtZTcwMjkwMDc1NQ@@._V1_SX300.jpg,"A documentary about the legendary creature, Bigfoot, with emphasis on him being the missing link.",0,1976
109321,The Night Before Christmas,"Comedy, Family, Western",Terence Hill,"Terence Hill, Bud Spencer, Boots Southerland, Ruth Buzzi",https://m.media-amazon.com/images/M/MV5BMjAxMDM4MzY2NF5BMl5BanBnXkFtZTcwNzQ0NDgyMQ@@._V1_SX300.jpg,Two brothers who hate themselves are going to spend Christmas with their mother. She tries to get them together.,0,1994
339236,Shark Zone,"Drama, Horror, Adventure",Danny Lerner,"Dean Cochran, Alan Austin, Brandi Sherwood, Velizar Binev",https://m.media-amazon.com/images/M/MV5BMTI5Mzg5MDc5Ml5BMl5BanBnXkFtZTcwNjQzMjYyMQ@@._V1_SX300.jpg,A man must hunt down ferocious sharks that are threatening a small beach community.,0,2003
114952,Wings of Courage,"Adventure, Romance",Jean-Jacques Annaud,"Craig Sheffer, Elizabeth McGovern, Tom Hulce, Val Kilmer",https://m.media-amazon.com/images/M/MV5BMTc3ODY1MjA3OF5BMl5BanBnXkFtZTcwODgzOTgyMQ@@._V1_SX300.jpg,"In 1920's South America a small group of French pilots struggle to prove they can offer a reliable airmail service over the Andes. When one of the young pilots crashes on such a flight he has to try and get back to civilization on foot. Back home, his wife and colleagues start to fear the worst.",0,1995
115750,Breaking the Surface: The Greg Louganis Story,"Biography, Drama, Sport",Steven Hilliard Stern,"Mario Lopez, Michael Murphy, Jeffrey Meek, Rosemary Dunsmore",https://m.media-amazon.com/images/M/MV5BMTY2MTY2NjU3MV5BMl5BanBnXkFtZTcwOTM1MjYxMQ@@._V1_SX300.jpg,"Breaking the Surface is about the tough times Greg Louganis had on his way to becoming one of the world's top Olympic divers. Some topics discussed were Greg's childhood problems, his homosexuality, and him contracting the HIV virus.",0,1997
96280,To Kill a Priest,"Drama, History, Thriller",Agnieszka Holland,"Christopher Lambert, Ed Harris, Joss Ackland, Tim Roth",https://m.media-amazon.com/images/M/MV5BMTkwMjMyNTMxNl5BMl5BanBnXkFtZTcwMTQzMzEyMQ@@._V1_SX300.jpg,A young priest speaks out against the Communist regime in Poland and is killed for it.,0,1988
116015,Non-Stop,"Comedy, Action, Crime",SABU,"Tomorowo Taguchi, Daiamondo Yukai, Shin'ichi Tsutsumi, Akaji Maro",https://m.media-amazon.com/images/M/MV5BMTMxMjU5MjEwOF5BMl5BanBnXkFtZTYwNjA3NDg5._V1_SX300.jpg,"A salaryman, a drug addict and a yakuza go on a breathless three man chase through the streets of Tokyo, each for a different reason and fighting demons.",0,1996
77262,Born Invincible,Action,Joseph Kuo,"Mei-Yi Chang, Chiu Chen, Pei Ling Chen, Shao Hua Chu",https://m.media-amazon.com/images/M/MV5BMTc0NjM3ODE0NV5BMl5BanBnXkFtZTYwOTI1NDA5._V1_SX300.jpg,"Two warlord chiefs, a ton-fa wielder who can destroy an opponents weapon and a Tai Chi expert that is impervious to weapons, send a pair of killers to track down and kill an old master swordsman who has given up fighting. When the killers assassination attempt is foiled by a group of kung fu students from a nearby school, the chiefs themselves come to the school to deal with the master swordsman and anyone else who gets in their way. When the schools head master dies defending the swordsman and his daughter, the schools 3 most senior students vow to avenge the deaths and begins a quest to annihilate the warlord chiefs. One by one, they end up facing a man so skilled in tai chi kung fu that it seems as if he were 'Born Invincible'.",0,1978
120767,The Naked Man,"Comedy, Drama",J. Todd Anderson,"Michael Rapaport, Michael Jeter, John Carroll Lynch, Arija Bareikis",https://m.media-amazon.com/images/M/MV5BMTY4NjQ2MjA4NF5BMl5BanBnXkFtZTYwMzM2MzA5._V1_SX300.jpg,A man takes matters into his own hands when a pharmaceutical kingpin moves into his town to cause some real trouble.,0,1998
116931,Love and Other Catastrophes,"Comedy, Romance",Emma-Kate Croghan,"Matt Day, Matthew Dyktynski, Alice Garner, Frances O'Connor",https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1_SX300.jpg,"Two female students struggling to complete their university degrees seek a flatmate. At the same time Michael, a medical student, is looking for a new place to stay.",0,1996
479879,Chasing Ghosts: Beyond the Arcade,Documentary,Lincoln Ruchti,"Ronald Bailey, Sam Blackburn, Leo Daniels, Walter Day",https://m.media-amazon.com/images/M/MV5BMjMyNDI1ODU5MF5BMl5BanBnXkFtZTgwOTE3MDA2MDE@._V1_SX300.jpg,"1982's Video Game World Champions share their philosophies on joysticks, groupies and life.",0,2007
117315,The Father,Drama,Majid Majidi,"Hossein Abedini, Mohammad Kasebi, Parivash Nazarieh, Hassan Sadeghi",https://m.media-amazon.com/images/M/MV5BMTUxMTI1OTAyOF5BMl5BanBnXkFtZTcwOTc3OTQyMg@@._V1_SX300.jpg,"Mehrollah is a 14-year-old boy who is forced to find a job to support his family after his father dies. He travels to the southern parts of Iran, looking for work. Upon his return to his hometown, he notices certain changes in his family.",0,1996
117422,The Quiet Room,Drama,Rolf de Heer,"Celine O'Leary, Paul Blackwell, Chloe Ferguson, Phoebe Ferguson",https://m.media-amazon.com/images/M/MV5BMTkzMTYzNzk1OV5BMl5BanBnXkFtZTcwMDU0NDQzMQ@@._V1_SX300.jpg,A seven-year-old girl adopts a vow of silence in protest when her quarrelsome parents grow increasingly hostile to one another.,0,1996
118001,Two Much,"Comedy, Romance",Fernando Trueba,"Antonio Banderas, Melanie Griffith, Daryl Hannah, Danny Aiello",https://m.media-amazon.com/images/M/MV5BMjA0ODQxMTI0NV5BMl5BanBnXkFtZTcwMTE4NjgyMQ@@._V1_SX300.jpg,A young gallerist is in love with two sisters at the same time. In order to solve the problem he decides to invent his own twin-brother.,0,1995
113141,The Legend of Galgameth,"Adventure, Family, Fantasy",Sean McNamara,"Devin Oatway, Sean McNamara, Stephen Macht, Lou Wagner",https://m.media-amazon.com/images/M/MV5BMTI4ODk2MzkwOV5BMl5BanBnXkFtZTcwNzkxNDQzMQ@@._V1_SX300.jpg,"A young prince fights to free his people with the help of his family mascot, a small dragon who grows upon eating metal.",0,1996
118859,City of Industry,"Crime, Drama, Thriller",John Irvin,"Harvey Keitel, Stephen Dorff, Timothy Hutton, Famke Janssen",https://m.media-amazon.com/images/M/MV5BMjA2MjI0MTQ1OF5BMl5BanBnXkFtZTcwMDAwMTYyMQ@@._V1_SX300.jpg,"Lee Egan lures his older brother Roy out of ""retirement"" with a sweet jewel heist, only to get killed by a backstabbing partner; then it's up to Roy to get revenge.",0,1997
119013,Double Team,"Action, Comedy, Sci-Fi",Hark Tsui,"Jean-Claude Van Damme, Dennis Rodman, Mickey Rourke, Paul Freeman",https://m.media-amazon.com/images/M/MV5BMTYwMTI3NTE3Ml5BMl5BanBnXkFtZTcwMDM5NTgxMQ@@._V1_SX300.jpg,"Counter-terrorist Jack Quinn misses his target, Stavros, on the eve of his final mission. From there, he is sent to ""The Colony"", a rebirth for presumed-dead assassins. He breaks free from there, and seeks the aid of Yaz, a weapons dealer, for his final battle with Stavros.",0,1997
119534,The Alarmist,Comedy,Evan Dunsky,"David Arquette, Stanley Tucci, Kate Capshaw, Mary McCormack",https://m.media-amazon.com/images/M/MV5BMTgwMTU2OTI4NV5BMl5BanBnXkFtZTcwMTM4MDEyMQ@@._V1_SX300.jpg,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected.",0,1997
119576,Another Nine & a Half Weeks,"Drama, Romance",Anne Goursaud,"Mickey Rourke, Agathe de La Fontaine, Angie Everhart, Steven Berkoff",https://m.media-amazon.com/images/M/MV5BMTc5MDI1MzEzMV5BMl5BanBnXkFtZTcwNDYyNzkxMQ@@._V1_SX300.jpg,"When John travels to Paris to attend an art sale hosted by his old flame, he begins a torrid affair with a gorgeous woman (Angie Everhart) who used to be her best friend. As the erotic tension between them builds, John finds himself drawn into a dangerous new obsession.",0,1997
139414,Lake Placid,"Comedy, Horror",Steve Miner,"Bill Pullman, Bridget Fonda, Oliver Platt, Brendan Gleeson",https://m.media-amazon.com/images/M/MV5BODY0OTUzNzUzMF5BMl5BanBnXkFtZTYwMDg4Njg4._V1_SX300.jpg,What happens when a man-eating crocodile begins picking off tourists in beautiful Lake Placid? What if the crocodile wants to make it his home?,0,1999
77248,Blue Collar,"Crime, Drama",Paul Schrader,"Richard Pryor, Harvey Keitel, Yaphet Kotto, Ed Begley Jr.",https://m.media-amazon.com/images/M/MV5BMTM1MDg4OTg5N15BMl5BanBnXkFtZTcwMzQyNDYyMQ@@._V1_SX300.jpg,"Three workers, Zeke, Jerry and Smokey, are working at a car plant and drinking their beers together. One night when they steal away from their wives to have some fun they get the idea to rob the local union's bureau safe. First they think it is a flop, because they get only 600 dollars out of it, but then Zeke realizes that they also have gotten some 'hot' material. They decide to blackmail their union. The best reason for that is the union itself. All three are provoked by the fact that the union claims to have lost 10,000 dollars by their robbery.",0,1978
100107,Maniac Cop 2,"Crime, Horror, Action",William Lustig,"Robert Davi, Claudia Christian, Michael Lerner, Bruce Campbell",https://m.media-amazon.com/images/M/MV5BMzkyNjg1NTkzMl5BMl5BanBnXkFtZTcwNzEzMzMyMQ@@._V1_SX300.jpg,"Officer Matt Cordell, the undead cop, returns from the grave. Again. This time he is after the criminals who murdered him in the prison, and he is not doing that because he wants to forgive them...",0,1990
120491,Welcome to Woop Woop,"Adventure, Comedy, Fantasy",Stephan Elliott,"Johnathon Schaech, Rod Taylor, Susie Porter, Dee Smart",https://m.media-amazon.com/images/M/MV5BODg5NDE1NTk5M15BMl5BanBnXkFtZTcwNDU1Nzg0NQ@@._V1_SX300.jpg,A con artist escapes a deal gone wrong in New York and winds up in the Aussie outback in a strange town whose inhabitants are an oddball collection of misfits.,0,1997
77269,The Boys from Brazil,"Sci-Fi, Thriller",Franklin J. Schaffner,"Gregory Peck, Laurence Olivier, James Mason, Lilli Palmer",https://m.media-amazon.com/images/M/MV5BMjEwNTQ3MDUxMV5BMl5BanBnXkFtZTcwOTg2ODkxMQ@@._V1_SX300.jpg,"Barry Kohler, a young Nazi hunter, tracks down a group of former SS officers meeting in Paraguay in the late 1970s. The Nazis, led by Dr Mengele, are planning something. Old Nazi hunter, Ezra Lieberman, is at first uninterested in Kohler's findings. But when he is told something of their plan, he is eager to find out more. Lieberman visits several homes in Europe and the U.S. in order to uncover the Nazi plot. It is at one of these houses he notices something strange, which turns out to be a horrible discovery.",0,1978
77280,The Buddy Holly Story,"Biography, Drama, Music",Steve Rash,"Gary Busey, Don Stroud, Charles Martin Smith, Conrad Janis",https://m.media-amazon.com/images/M/MV5BMTMwNTQxMzk1OV5BMl5BanBnXkFtZTcwMTUyNDYyMQ@@._V1_SX300.jpg,"The musical career of rock and roll pioneer Buddy Holly is chronicled, from the days when ""Peggy Sue"" was ""Cindy Lou"", a song about his first girlfriend, to the meteoric run of ""That'll Be the Day"" up the charts, to his marriage, breakup with the Crickets, reunion with the Crickets, and untimely death.",0,1978
77275,The Brink's Job,"Comedy, Crime, Drama",William Friedkin,"Peter Falk, Peter Boyle, Allen Garfield, Warren Oates",https://m.media-amazon.com/images/M/MV5BMTU4NDAzOTI3NV5BMl5BanBnXkFtZTYwMjczMjk5._V1_SX300.jpg,"After a long spate of bad luck, the little criminal Tony and his gang successfully rob one of Brink's security transports, taking $30,000. Surprisingly their coup doesn't make the press. Curious Tony checks out their headquarters and finds out that their security standard is low beyond belief. Now a really big coup is prepared...",0,1978
77276,French Fried Vacation,Comedy,Patrice Leconte,"Josiane Balasko, Luis Rego, Marie-Anne Chazel, Michel Blanc",https://m.media-amazon.com/images/M/MV5BNTI0MDE0NDc4OF5BMl5BanBnXkFtZTcwNDQ2NTAyMQ@@._V1_SX300.jpg,"Holidaymakers arriving in a Club Med camp on the Ivory Coast are determined to forget their everyday problems and emotional disappointments. Games, competitions, outings, bathing and sunburn accompany a continual succession of casual affairs.",0,1978
120813,Safe Men,"Comedy, Crime",John Hamburg,"Sam Rockwell, Steve Zahn, Michael Lerner, Paul Giamatti",https://m.media-amazon.com/images/M/MV5BMTc0MDcxNTc5NF5BMl5BanBnXkFtZTYwMDg4Mjg5._V1_SX300.jpg,"Two untalented singers are mistaken for a pair of major league safe crackers in Providence, Rhode Island. The two are pressed into service by the local hoodlums and quickly find themselves in conflict with their professional colleagues. Romantic interest is added by the daughter of the underworld leader who won't date the men she knows are gangsters.",0,1998
120812,Rush Hour,"Action, Comedy, Crime",Brett Ratner,"Ken Leung, Jackie Chan, Tom Wilkinson, Tzi Ma",https://m.media-amazon.com/images/M/MV5BMjAyMzAyNzY5N15BMl5BanBnXkFtZTcwNjU3MTc0MQ@@._V1_SX300.jpg,"Cultures clash and tempers flares as the two cops named Detective Inspector Lee a Hong Kong Detective and Detective James Carter FBI, a big-mouthed work-alone Los Angeles cop who are from different worlds discovers one thing in common: they can't stand each other. With time running out, they must join forces to catch the criminals and save the eleven-year-old Chinese girl of the Chinese consul named Soo Yung.",0,1998
300657,The Hexer,"Adventure, Fantasy",Marek Brodzki,"Michal Zebrowski, Olaf Lubaszenko, Tomasz Sapryk, Zbigniew Zamachowski",https://m.media-amazon.com/images/M/MV5BMTUyNjM1MjM1Ml5BMl5BanBnXkFtZTcwMDczMzE2MQ@@._V1_SX300.jpg,"The adventures of Geralt of Rivea, ""The Witcher"".",0,2001
121297,Fraternity Demon,Comedy,C.B. Rubin,"Trixxie Bowie, Charles Laulette, Deborah Carlin, Al Darrouch",https://m.media-amazon.com/images/M/MV5BMTI2NTk5MjAzMl5BMl5BanBnXkFtZTcwODU5MzgxMQ@@._V1_SX300.jpg,Some college kids accidently unleash a sex demon and she ends up turning a frat party inside out.,0,1992
